323,11739.115,0.00152,0.015,1462.9,2518.7,1480.73,2691.19,3.4794,5.5098
324,11894.019,0.00152,0.014,1468.9,2516.1,1487.03,2687.87,3.4895,5.5005
325,12050.522,0.00153,0.014,1475,2513.5,1493.37,2684.48,3.4997,5.4911
326,12208.637,0.00153,0.014,1481,2510.8,1499.76,2681.01,3.51,5.4816
327,12368.38,0.00154,0.014,1487.1,2508,1506.18,2677.45,3.5203,5.4719
328,12529.765,0.00155,0.014,1493.3,2505.2,1512.66,2673.81,3.5307,5.4622
329,12692.808,0.00155,0.013,1499.5,2502.3,1519.17,2670.08,3.5411,5.4524
330,12857.522,0.00156,0.013,1505.7,2499.3,1525.74,2666.25,3.5516,5.4425
331,13023.924,0.00157,0.013,1511.9,2496.2,1532.35,2662.33,3.5621,5.4324
332,13192.029,0.00157,0.013,1518.2,2493.1,1539.02,2658.3,3.5727,5.4223
333,13361.854,0.00158,0.012,1524.6,2489.9,1545.74,2654.18,3.5833,5.412
334,13533.414,0.00159,0.012,1531,2486.6,1552.51,2649.95,3.594,5.4016
335,13706.727,0.0016,0.012,1537.5,2483.1,1559.34,2645.6,3.6048,5.391
336,13881.809,0.0016,0.012,1544,2479.6,1566.23,2641.14,3.6157,5.3803
337,14058.677,0.00161,0.011,1550.5,2476,1573.18,2636.57,3.6266,5.3694
338,14237.35,0.00162,0.011,1557.1,2472.3,1580.2,2631.86,3.6376,5.3584
339,14417.845,0.00163,0.011,1563.8,2468.5,1587.29,2627.03,3.6488,5.3473
340,14600.181,0.00164,0.011,1570.5,2464.6,1594.45,2622.07,3.6599,5.3359
341,14784.377,0.00165,0.011,1577.3,2460.6,1601.68,2616.96,3.6712,5.3244
342,14970.451,0.00166,0.010,1584.2,2456.4,1608.99,2611.71,3.6826,5.3127
343,15158.424,0.00166,0.010,1591.1,2452.1,1616.38,2606.3,3.6941,5.3008
344,15348.316,0.00167,0.010,1598.2,2447.7,1623.86,2600.74,3.7058,5.2886
345,15540.148,0.00168,0.010,1605.3,2443.2,1631.44,2595.01,3.7175,5.2763
346,15733.941,0.00169,0.010,1612.4,2438.5,1639.11,2589.1,3.7294,5.2637
347,15929.716,0.00171,0.009,1619.7,2433.6,1646.88,2583.02,3.7414,5.2509
348,16127.496,0.00172,0.009,1627.1,2428.6,1654.75,2576.74,3.7535,5.2378
349,16327.304,0.00173,0.009,1634.5,2423.5,1662.75,2570.27,3.7658,5.2245
350,16529.164,0.00174,0.009,1642.1,2418.1,1670.89,2563.63,3.7783,5.2109
351,16733.1,0.00175,0.009,1649.8,2412.6,1679.14,2556.72,3.791,5.197
352,16939.138,0.00177,0.008,1657.6,2406.9,1687.54,2549.56,3.8039,5.1827
353,17147.303,0.00178,0.008,1665.6,2400.9,1696.09,2542.14,3.8169,5.1681
354,17357.621,0.00179,0.008,1673.7,2394.7,1704.81,2534.45,3.8302,5.1531
355,17570.122,0.00181,0.008,1681.9,2388.2,1713.71,2526.45,3.8438,5.1377
356,17784.833,0.00182,0.008,1690.4,2381.5,1722.8,2518.13,3.8577,5.1218
357,18001.785,0.00184,0.008,1699,2374.5,1732.1,2509.46,3.8718,5.1054
358,18221.009,0.00186,0.007,1707.8,2367.2,1741.63,2500.4,3.8863,5.0885
359,18442.537,0.00188,0.007,1716.8,2359.4,1751.42,2490.93,3.9011,5.0709
360,18666.403,0.00189,0.007,1726.1,2351.4,1761.49,2480.99,3.9164,5.0527
361,18892.645,0.00192,0.007,1735.7,2342.8,1771.88,2470.53,3.9321,5.0338
362,19121.298,0.00194,0.007,1745.6,2333.8,1782.62,2459.49,3.9483,5.014
363,19352.406,0.00196,0.006,1755.8,2324.2,1793.78,2447.79,3.9651,4.9932
364,19586.011,0.00199,0.006,1766.5,2314,1805.41,2435.34,3.9827,4.9714
365,19822.162,0.00202,0.006,1777.6,2303,1817.59,2422.01,4.001,4.9482
366,20060.914,0.00205,0.006,1789.4,2291.1,1830.44,2407.62,4.0204,4.9235
367,20302.327,0.00208,0.006,1801.8,2278.2,1844.09,2391.98,4.041,4.8968
368,20546.474,0.00212,0.005,1815.2,2263.9,1858.77,2374.76,4.0631,4.8679
369,20793.448,0.00217,0.005,1829.7,2247.8,1874.79,2355.51,4.0872,4.8358
370,21043.367,0.00222,0.005,1845.9,2229.4,1892.64,2333.5,4.1142,4.7996
371,21296.405,0.00229,0.005,1864.5,2207.5,1913.25,2307.46,4.1453,4.7573
372,21552.836,0.00238,0.004,1887.2,2179.9,1938.54,2274.69,4.1836,4.7046
373,21813.163,0.00253,0.004,1919,2139.8,1974.14,2227.55,4.2377,4.6299
373.9,22051.673,0.00293,0.003,1991.3,2048.7,2055.82,2121.66,4.3631,4.4648
6.970,1,0.001,129.183,29.3,2384.5,29.3,2513.68,0.1059,8.9749
17.495,2,0.001,66.990,73.4,2398.9,73.43,2532.91,0.2606,8.7227
24.080,3,0.001,45.655,101,2407.9,100.99,2544.88,0.3543,8.5766
28.962,4,0.001,34.793,121.4,2414.5,121.4,2553.71,0.4224,8.4735
32.875,5,0.00101,28.186,137.8,2419.8,137.77,2560.77,0.4763,8.3939
36.160,6,0.00101,23.734,151.5,2424.3,151.49,2566.67,0.5209,8.3291
39.001,7,0.00101,20.525,163.4,2428.1,163.37,2571.76,0.5591,8.2746
41.510,8,0.00101,18.099,173.8,2431.4,173.85,2576.24,0.5925,8.2274
43.762,9,0.00101,16.200,183.3,2434.5,183.26,2580.25,0.6223,8.1859
45.808,10,0.00101,14.671,191.8,2437.2,191.81,2583.89,0.6492,8.1489
47.684,11,0.00101,13.412,199.6,2439.7,199.66,2587.21,0.6737,8.1155
49.420,12,0.00101,12.359,206.9,2442,206.91,2590.29,0.6963,8.085
51.035,13,0.00101,11.463,213.7,2444.1,213.66,2593.14,0.7172,8.057
52.548,14,0.00101,10.692,220,2446.1,219.99,2595.8,0.7366,8.0312
53.970,15,0.00101,10.020,225.9,2448,225.94,2598.3,0.7548,8.0071
55.314,16,0.00101,9.431,231.5,2449.8,231.55,2600.66,0.772,7.9847
56.588,17,0.00102,8.909,236.9,2451.4,236.88,2602.89,0.7882,7.9636
57.799,18,0.00102,8.443,241.9,2453,241.95,2605.01,0.8035,7.9437
58.954,19,0.00102,8.025,246.8,2454.5,246.78,2607.02,0.8181,7.925
60.059,20,0.00102,7.648,251.4,2456,251.4,2608.95,0.832,7.9072
61.117,21,0.00102,7.306,255.8,2457.4,255.83,2610.79,0.8452,7.8904
62.133,22,0.00102,6.994,260.1,2458.7,260.08,2612.55,0.8579,7.8743
63.111,23,0.00102,6.708,264.2,2460,264.17,2614.25,0.8701,7.8589
64.054,24,0.00102,6.446,268.1,2461.2,268.12,2615.88,0.8818,7.8442
64.963,25,0.00102,6.203,271.9,2462.4,271.93,2617.45,0.8931,7.8302
65.843,26,0.00102,5.979,275.6,2463.5,275.61,2618.96,0.904,7.8167
66.694,27,0.00102,5.771,279.1,2464.6,279.17,2620.43,0.9145,7.8037
67.518,28,0.00102,5.578,282.6,2465.7,282.62,2621.85,0.9246,7.7912
68.318,29,0.00102,5.397,285.9,2466.7,285.97,2623.22,0.9344,7.7791
69.095,30,0.00102,5.229,289.2,2467.7,289.23,2624.55,0.9439,7.7675
69.851,31,0.00102,5.070,292.4,2468.7,292.39,2625.84,0.9532,7.7562
70.586,32,0.00102,4.922,295.4,2469.6,295.47,2627.1,0.9621,7.7453
71.302,33,0.00102,4.782,298.4,2470.5,298.47,2628.32,0.9709,7.7348
72.000,34,0.00102,4.650,301.4,2471.4,301.4,2629.51,0.9793,7.7245
72.681,35,0.00102,4.525,304.2,2472.3,304.25,2630.67,0.9876,7.7146
73.345,36,0.00102,4.407,307,2473.1,307.04,2631.8,0.9956,7.705
73.994,37,0.00103,4.296,309.7,2474,309.76,2632.9,1.0035,7.6956
74.629,38,0.00103,4.190,312.4,2474.8,312.42,2633.97,1.0111,7.6865
75.249,39,0.00103,4.089,315,2475.6,315.02,2635.02,1.0186,7.6776
75.857,40,0.00103,3.993,317.5,2476.3,317.57,2636.05,1.0259,7.669
76.452,41,0.00103,3.902,320,2477.1,320.06,2637.05,1.033,7.6605
77.034,42,0.00103,3.815,322.5,2477.8,322.5,2638.04,1.04,7.6523
77.605,43,0.00103,3.732,324.9,2478.5,324.9,2639,1.0469,7.6443
78.165,44,0.00103,3.652,327.2,2479.2,327.25,2639.94,1.0535,7.6365
78.715,45,0.00103,3.576,329.5,2479.9,329.55,2640.86,1.0601,7.6288
79.254,46,0.00103,3.503,331.8,2480.6,331.82,2641.77,1.0665,7.6213
79.783,47,0.00103,3.433,334,2481.3,334.04,2642.65,1.0728,7.614
80.303,48,0.00103,3.366,336.2,2481.9,336.22,2643.52,1.079,7.6068
80.814,49,0.00103,3.302,338.3,2482.6,338.37,2644.38,1.0851,7.5998
81.317,50,0.00103,3.240,340.4,2483.2,340.48,2645.21,1.091,7.593
81.811,51,0.00103,3.181,342.5,2483.8,342.55,2646.04,1.0969,7.5862
82.297,52,0.00103,3.123,344.5,2484.4,344.59,2646.85,1.1026,7.5796
82.775,53,0.00103,3.068,346.5,2485,346.6,2647.64,1.1082,7.5732
83.246,54,0.00103,3.015,348.5,2485.6,348.58,2648.42,1.1138,7.5668
83.709,55,0.00103,2.964,350.5,2486.2,350.52,2649.19,1.1192,7.5606
84.166,56,0.00103,2.914,352.4,2486.8,352.44,2649.95,1.1246,7.5545
84.615,57,0.00103,2.866,354.3,2487.3,354.33,2650.69,1.1299,7.5485
85.058,58,0.00103,2.820,356.1,2487.9,356.19,2651.42,1.1351,7.5426
85.495,59,0.00103,2.775,358,2488.4,358.03,2652.14,1.1402,7.5368
85.926,60,0.00103,2.732,359.8,2488.9,359.84,2652.85,1.1452,7.5311
86.350,61,0.00103,2.690,361.6,2489.5,361.62,2653.55,1.1502,7.5255
86.769,62,0.00103,2.649,363.3,2490,363.38,2654.24,1.1551,7.52
87.183,63,0.00103,2.610,365.1,2490.5,365.12,2654.92,1.1599,7.5146
87.590,64,0.00103,2.572,366.8,2491,366.83,2655.59,1.1647,7.5092
87.993,65,0.00103,2.535,368.5,2491.5,368.53,2656.25,1.1694,7.504
88.390,66,0.00103,2.499,370.1,2492,370.2,2656.9,1.174,7.4988
88.783,67,0.00104,2.464,371.8,2492.5,371.85,2657.54,1.1785,7.4938
89.170,68,0.00104,2.430,373.4,2492.9,373.48,2658.18,1.183,7.4887
89.553,69,0.00104,2.397,375,2493.4,375.09,2658.8,1.1875,7.4838
89.932,70,0.00104,2.365,376.6,2493.9,376.68,2659.42,1.1919,7.479
90.305,71,0.00104,2.334,378.2,2494.3,378.25,2660.03,1.1962,7.4742
90.675,72,0.00104,2.303,379.7,2494.8,379.81,2660.63,1.2005,7.4694
91.040,73,0.00104,2.274,381.3,2495.2,381.34,2661.22,1.2047,7.4648
91.401,74,0.00104,2.245,382.8,2495.7,382.86,2661.81,1.2088,7.4602
91.758,75,0.00104,2.217,384.3,2496.1,384.37,2662.39,1.213,7.4557
92.111,76,0.00104,2.190,385.8,2496.5,385.85,2662.96,1.217,7.4512
92.460,77,0.00104,2.163,387.2,2497,387.32,2663.52,1.2211,7.4468
92.805,78,0.00104,2.137,388.7,2497.4,388.78,2664.08,1.225,7.4424
93.147,79,0.00104,2.112,390.1,2497.8,390.21,2664.63,1.229,7.4381
93.485,80,0.00104,2.087,391.6,2498.2,391.64,2665.18,1.2328,7.4339
93.820,81,0.00104,2.063,393,2498.6,393.05,2665.72,1.2367,7.4297
94.151,82,0.00104,2.040,394.4,2499,394.44,2666.25,1.2405,7.4256
94.479,83,0.00104,2.017,395.7,2499.4,395.82,2666.78,1.2442,7.4215
94.804,84,0.00104,1.994,397.1,2499.8,397.19,2667.3,1.2479,7.4175
95.125,85,0.00104,1.972,398.5,2500.2,398.55,2667.82,1.2516,7.4135
95.444,86,0.00104,1.951,399.8,2500.6,399.89,2668.33,1.2553,7.4095
95.759,87,0.00104,1.930,401.1,2500.9,401.22,2668.83,1.2589,7.4056
96.071,88,0.00104,1.909,402.4,2501.3,402.53,2669.33,1.2624,7.4018
96.381,89,0.00104,1.889,403.7,2501.7,403.84,2669.82,1.2659,7.398
96.687,90,0.00104,1.870,405,2502.1,405.13,2670.31,1.2694,7.3942
96.991,91,0.00104,1.850,406.3,2502.4,406.41,2670.8,1.2729,7.3905
97.292,92,0.00104,1.831,407.6,2502.8,407.68,2671.28,1.2763,7.3868
97.590,93,0.00104,1.813,408.8,2503.1,408.93,2671.75,1.2797,7.3832
97.885,94,0.00104,1.795,410.1,2503.5,410.18,2672.22,1.2831,7.3796
98.178,95,0.00104,1.777,411.3,2503.8,411.42,2672.69,1.2864,7.376
98.469,96,0.00104,1.760,412.5,2504.2,412.64,2673.15,1.2897,7.3725
98.757,97,0.00104,1.743,413.8,2504.5,413.85,2673.61,1.2929,7.369
99.042,98,0.00104,1.726,415,2504.9,415.06,2674.06,1.2962,7.3656
99.325,99,0.00104,1.710,416.1,2505.2,416.25,2674.51,1.2994,7.3622
99.606,100,0.00104,1.694,417.3,2505.5,417.44,2674.95,1.3026,7.3588
111.350,150,0.00105,1.159,466.9,2519.2,467.08,2693.11,1.4335,7.2229
120.212,200,0.00106,0.886,504.5,2529.1,504.68,2706.24,1.5301,7.1269
127.414,250,0.00107,0.719,535.1,2536.8,535.35,2716.5,1.6072,7.0524
133.525,300,0.00107,0.606,561.1,2543.2,561.46,2724.89,1.6718,6.9916
138.861,350,0.00108,0.524,583.9,2548.5,584.31,2731.97,1.7275,6.9401
143.613,400,0.00108,0.462,604.3,2553.1,604.72,2738.06,1.7766,6.8954
147.908,450,0.00109,0.414,622.7,2557.1,623.22,2743.39,1.8206,6.856
151.836,500,0.00109,0.375,639.6,2560.7,640.19,2748.11,1.8606,6.8206
155.462,550,0.0011,0.343,655.3,2563.9,655.88,2752.33,1.8972,6.7885
158.832,600,0.0011,0.316,669.8,2566.8,670.5,2756.14,1.9311,6.7592
161.986,650,0.0011,0.293,683.5,2569.4,684.22,2759.6,1.9626,6.7321
164.953,700,0.00111,0.273,696.4,2571.8,697.14,2762.75,1.9921,6.707
167.755,750,0.00111,0.256,708.6,2574,709.38,2765.64,2.0198,6.6835
170.414,800,0.00111,0.240,720.1,2576,721.02,2768.3,2.046,6.6615
172.943,850,0.00112,0.227,731.2,2577.9,732.11,2770.76,2.0708,6.6408
175.358,900,0.00112,0.215,741.7,2579.7,742.72,2773.04,2.0944,6.6212
177.669,950,0.00112,0.204,751.8,2581.3,752.9,2775.15,2.1169,6.6027
179.886,1000,0.00113,0.194,761.6,2582.8,762.68,2777.12,2.1384,6.585
184.070,1100,0.00113,0.177,780,2585.5,781.2,2780.67,2.1789,6.552
187.965,1200,0.00114,0.163,797.1,2587.9,798.5,2783.77,2.2163,6.5217
191.613,1300,0.00114,0.151,813.3,2590,814.76,2786.49,2.2512,6.4936
195.047,1400,0.00115,0.141,828.5,2591.8,830.13,2788.89,2.2839,6.4675
198.295,1500,0.00115,0.132,843,2593.5,844.72,2791.01,2.3147,6.4431
201.378,1600,0.00116,0.124,856.8,2594.9,858.61,2792.88,2.3438,6.42
204.315,1700,0.00116,0.117,869.9,2596.2,871.89,2794.53,2.3715,6.3983
207.120,1800,0.00117,0.110,882.5,2597.3,884.61,2795.99,2.3978,6.3776
209.806,1900,0.00117,0.105,894.6,2598.3,896.84,2797.26,2.4229,6.3579
212.385,2000,0.00118,0.100,906.3,2599.2,908.62,2798.38,2.447,6.3392
214.865,2100,0.00118,0.095,917.5,2600,919.99,2799.36,2.4701,6.3212
217.256,2200,0.00119,0.091,928.4,2600.7,930.98,2800.2,2.4924,6.304
219.564,2300,0.00119,0.087,938.9,2601.3,941.63,2800.92,2.5138,6.2874
221.795,2400,0.00119,0.083,949.1,2601.8,951.95,2801.54,2.5344,6.2714
223.956,2500,0.0012,0.080,959,2602.2,961.98,2802.04,2.5544,6.256
226.052,2600,0.0012,0.077,968.6,2602.5,971.74,2802.45,2.5738,6.2411
228.086,2700,0.00121,0.074,978,2602.8,981.24,2802.78,2.5925,6.2266
230.063,2800,0.00121,0.071,987.1,2603,990.5,2803.02,2.6107,6.2126
231.986,2900,0.00121,0.069,996,2603.2,999.54,2803.18,2.6284,6.199
233.858,3000,0.00122,0.067,1004.7,2603.3,1008.37,2803.26,2.6456,6.1858
235.684,3100,0.00122,0.065,1013.2,2603.3,1017,2803.28,2.6624,6.1729
237.464,3200,0.00122,0.063,1021.5,2603.3,1025.45,2803.24,2.6787,6.1604
239.203,3300,0.00123,0.061,1029.7,2603.3,1033.72,2803.13,2.6946,6.1481
240.901,3400,0.00123,0.059,1037.6,2603.2,1041.83,2802.96,2.7102,6.1362
242.562,3500,0.00123,0.057,1045.5,2603,1049.78,2802.74,2.7254,6.1245
244.186,3600,0.00124,0.055,1053.1,2602.9,1057.57,2802.47,2.7403,6.1131
245.776,3700,0.00124,0.054,1060.6,2602.6,1065.23,2802.15,2.7548,6.1019
247.334,3800,0.00125,0.053,1068,2602.4,1072.76,2801.78,2.769,6.091
248.861,3900,0.00125,0.051,1075.3,2602.1,1080.15,2801.36,2.783,6.0802
250.358,4000,0.00125,0.050,1082.4,2601.8,1087.43,2800.9,2.7967,6.0697
251.826,4100,0.00126,0.049,1089.4,2601.4,1094.58,2800.39,2.8101,6.0594
253.267,4200,0.00126,0.047,1096.3,2601.1,1101.63,2799.85,2.8232,6.0492
254.683,4300,0.00126,0.046,1103.1,2600.6,1108.57,2799.27,2.8362,6.0393
256.073,4400,0.00127,0.045,1109.8,2600.2,1115.4,2798.65,2.8488,6.0294
257.439,4500,0.00127,0.044,1116.4,2599.7,1122.14,2798,2.8613,6.0198
258.783,4600,0.00127,0.043,1122.9,2599.2,1128.79,2797.31,2.8736,6.0103
260.104,4700,0.00128,0.042,1129.3,2598.7,1135.34,2796.59,2.8857,6.001
261.404,4800,0.00128,0.041,1135.7,2598.2,1141.81,2795.83,2.8975,5.9917
262.683,4900,0.00128,0.040,1141.9,2597.6,1148.2,2795.04,2.9092,5.9827
263.943,5000,0.00129,0.039,1148.1,2597,1154.5,2794.23,2.9207,5.9737
265.183,5100,0.00129,0.039,1154.2,2596.4,1160.73,2793.38,2.9321,5.9649
266.405,5200,0.00129,0.038,1160.2,2595.7,1166.88,2792.51,2.9433,5.9562
267.610,5300,0.0013,0.037,1166.1,2595.1,1172.97,2791.6,2.9543,5.9475
268.797,5400,0.0013,0.036,1172,2594.4,1178.98,2790.67,2.9652,5.939
269.967,5500,0.0013,0.036,1177.8,2593.7,1184.92,2789.72,2.9759,5.9307
271.121,5600,0.00131,0.035,1183.5,2593,1190.81,2788.74,2.9865,5.9224
272.260,5700,0.00131,0.034,1189.2,2592.2,1196.63,2787.73,2.9969,5.9141
273.383,5800,0.00131,0.034,1194.8,2591.5,1202.39,2786.7,3.0072,5.906
274.492,5900,0.00132,0.033,1200.3,2590.7,1208.09,2785.64,3.0174,5.898
275.586,6000,0.00132,0.032,1205.8,2589.9,1213.73,2784.56,3.0274,5.8901
276.667,6100,0.00132,0.032,1211.3,2589.1,1219.32,2783.46,3.0374,5.8822
277.734,6200,0.00133,0.031,1216.6,2588.2,1224.86,2782.33,3.0472,5.8744
278.788,6300,0.00133,0.031,1222,2587.4,1230.34,2781.19,3.0569,5.8667
279.830,6400,0.00133,0.030,1227.3,2586.5,1235.78,2780.02,3.0665,5.8591
280.859,6500,0.00134,0.030,1232.5,2585.6,1241.17,2778.83,3.076,5.8515
281.876,6600,0.00134,0.029,1237.7,2584.7,1246.51,2777.62,3.0854,5.844
282.881,6700,0.00134,0.029,1242.8,2583.8,1251.81,2776.39,3.0947,5.8366
283.875,6800,0.00135,0.028,1247.9,2582.8,1257.06,2775.13,3.1039,5.8292
284.858,6900,0.00135,0.028,1253,2581.9,1262.27,2773.86,3.113,5.8219
285.830,7000,0.00135,0.027,1258,2580.9,1267.44,2772.57,3.122,5.8146
286.791,7100,0.00136,0.027,1262.9,2579.9,1272.57,2771.26,3.1309,5.8074
287.743,7200,0.00136,0.027,1267.9,2578.9,1277.65,2769.93,3.1398,5.8003
288.684,7300,0.00136,0.026,1272.8,2577.9,1282.7,2768.58,3.1485,5.7932
289.615,7400,0.00136,0.026,1277.6,2576.9,1287.72,2767.21,3.1572,5.7862
290.537,7500,0.00137,0.025,1282.4,2575.8,1292.7,2765.82,3.1658,5.7792
291.449,7600,0.00137,0.025,1287.2,2574.8,1297.64,2764.41,3.1743,5.7722
292.352,7700,0.00137,0.025,1292,2573.7,1302.55,2762.99,3.1827,5.7653
293.247,7800,0.00138,0.024,1296.7,2572.6,1307.42,2761.55,3.1911,5.7584
294.132,7900,0.00138,0.024,1301.4,2571.5,1312.27,2760.09,3.1994,5.7516
295.009,8000,0.00138,0.024,1306,2570.4,1317.08,2758.61,3.2077,5.7448
295.878,8100,0.00139,0.023,1310.6,2569.3,1321.86,2757.12,3.2158,5.7381
296.738,8200,0.00139,0.023,1315.2,2568.1,1326.61,2755.6,3.2239,5.7314
297.591,8300,0.00139,0.023,1319.8,2567,1331.34,2754.07,3.232,5.7247
298.435,8400,0.0014,0.022,1324.3,2565.8,1336.03,2752.52,3.2399,5.7181
299.272,8500,0.0014,0.022,1328.8,2564.6,1340.7,2750.96,3.2478,5.7115
300.102,8600,0.0014,0.022,1333.3,2563.4,1345.34,2749.38,3.2557,5.705
300.924,8700,0.00141,0.021,1337.7,2562.2,1349.96,2747.78,3.2635,5.6984
301.738,8800,0.00141,0.021,1342.1,2560.9,1354.54,2746.16,3.2712,5.6919
302.546,8900,0.00141,0.021,1346.5,2559.7,1359.11,2744.53,3.2789,5.6855
303.347,9000,0.00142,0.021,1350.9,2558.4,1363.65,2742.88,3.2866,5.679
304.141,9100,0.00142,0.020,1355.2,2557.2,1368.17,2741.22,3.2942,5.6726
304.928,9200,0.00142,0.020,1359.6,2555.9,1372.66,2739.53,3.3017,5.6662
305.709,9300,0.00143,0.020,1363.9,2554.6,1377.14,2737.83,3.3092,5.6598
306.483,9400,0.00143,0.020,1368.1,2553.3,1381.59,2736.12,3.3166,5.6535
307.251,9500,0.00144,0.019,1372.4,2552,1386.02,2734.38,3.324,5.6472
308.013,9600,0.00144,0.019,1376.6,2550.6,1390.43,2732.64,3.3313,5.6409
308.768,9700,0.00144,0.019,1380.8,2549.3,1394.81,2730.87,3.3386,5.6346
309.518,9800,0.00145,0.019,1385,2547.9,1399.18,2729.09,3.3459,5.6283
310.262,9900,0.00145,0.018,1389.2,2546.5,1403.54,2727.29,3.3531,5.6221
310.999,10000,0.00145,0.018,1393.3,2545.1,1407.87,2725.47,3.3603,5.6159
311.732,10100,0.00146,0.018,1397.5,2543.7,1412.18,2723.64,3.3674,5.6097
312.458,10200,0.00146,0.018,1401.6,2542.3,1416.48,2721.79,3.3745,5.6035
313.180,10300,0.00146,0.017,1405.7,2540.9,1420.76,2719.93,3.3816,5.5973
313.895,10400,0.00147,0.017,1409.8,2539.4,1425.02,2718.04,3.3886,5.5912
314.606,10500,0.00147,0.017,1413.8,2538,1429.27,2716.14,3.3956,5.585
315.311,10600,0.00147,0.017,1417.9,2536.5,1433.5,2714.23,3.4025,5.5789
316.011,10700,0.00148,0.017,1421.9,2535,1437.72,2712.3,3.4094,5.5728
316.706,10800,0.00148,0.016,1425.9,2533.5,1441.92,2710.35,3.4163,5.5667
317.396,10900,0.00148,0.016,1429.9,2532,1446.11,2708.38,3.4231,5.5606
318.081,11000,0.00149,0.016,1433.9,2530.5,1450.28,2706.39,3.43,5.5545
318.762,11100,0.00149,0.016,1437.9,2528.9,1454.44,2704.39,3.4367,5.5485
319.437,11200,0.0015,0.016,1441.8,2527.4,1458.58,2702.37,3.4435,5.5424
320.108,11300,0.0015,0.015,1445.8,2525.8,1462.72,2700.34,3.4502,5.5363
320.774,11400,0.0015,0.015,1449.7,2524.2,1466.84,2698.28,3.4569,5.5303
321.436,11500,0.00151,0.015,1453.6,2522.6,1470.95,2696.21,3.4636,5.5243
322.093,11600,0.00151,0.015,1457.5,2521,1475.05,2694.12,3.4702,5.5182
322.746,11700,0.00151,0.015,1461.4,2519.3,1479.13,2692.02,3.4768,5.5122
323.394,11800,0.00152,0.015,1465.3,2517.7,1483.21,2689.89,3.4834,5.5062
324.038,11900,0.00152,0.014,1469.2,2516,1487.27,2687.75,3.4899,5.5001
324.678,12000,0.00153,0.014,1473,2514.4,1491.33,2685.58,3.4965,5.4941
325.314,12100,0.00153,0.014,1476.9,2512.7,1495.37,2683.4,3.503,5.4881
325.946,12200,0.00153,0.014,1480.7,2511,1499.41,2681.2,3.5095,5.4821
326.573,12300,0.00154,0.014,1484.5,2509.2,1503.43,2678.98,3.5159,5.4761
327.197,12400,0.00154,0.014,1488.3,2507.5,1507.45,2676.74,3.5224,5.47
327.816,12500,0.00155,0.014,1492.1,2505.7,1511.46,2674.49,3.5288,5.464
328.432,12600,0.00155,0.013,1495.9,2504,1515.47,2672.21,3.5352,5.458
329.044,12700,0.00155,0.013,1499.7,2502.2,1519.46,2669.91,3.5415,5.452
329.652,12800,0.00156,0.013,1503.5,2500.4,1523.45,2667.59,3.5479,5.4459
330.256,12900,0.00156,0.013,1507.3,2498.5,1527.43,2665.25,3.5543,5.4399
330.857,13000,0.00157,0.013,1511,2496.7,1531.4,2662.89,3.5606,5.4339
331.454,13100,0.00157,0.013,1514.8,2494.8,1535.37,2660.51,3.5669,5.4278
332.047,13200,0.00157,0.013,1518.5,2492.9,1539.33,2658.11,3.5732,5.4218
332.637,13300,0.00158,0.012,1522.3,2491.1,1543.29,2655.69,3.5794,5.4157
333.223,13400,0.00158,0.012,1526,2489.1,1547.24,2653.24,3.5857,5.4097
333.806,13500,0.00159,0.012,1529.8,2487.2,1551.19,2650.77,3.592,5.4036
334.385,13600,0.00159,0.012,1533.5,2485.3,1555.14,2648.28,3.5982,5.3975
334.961,13700,0.0016,0.012,1537.2,2483.3,1559.08,2645.77,3.6044,5.3914
335.534,13800,0.0016,0.012,1540.9,2481.3,1563.01,2643.24,3.6106,5.3853
336.103,13900,0.00161,0.012,1544.6,2479.3,1566.95,2640.68,3.6168,5.3792
336.669,14000,0.00161,0.012,1548.3,2477.2,1570.88,2638.09,3.623,5.373
337.232,14100,0.00161,0.011,1552,2475.2,1574.81,2635.49,3.6292,5.3669
337.792,14200,0.00162,0.011,1555.7,2473.1,1578.74,2632.85,3.6353,5.3607
338.348,14300,0.00162,0.011,1559.4,2471,1582.66,2630.2,3.6415,5.3546
338.902,14400,0.00163,0.011,1563.1,2468.9,1586.59,2627.51,3.6477,5.3484
339.452,14500,0.00163,0.011,1566.8,2466.8,1590.51,2624.81,3.6538,5.3422
339.999,14600,0.00164,0.011,1570.5,2464.6,1594.44,2622.07,3.6599,5.3359
340.543,14700,0.00164,0.011,1574.2,2462.4,1598.37,2619.31,3.6661,5.3297
341.084,14800,0.00165,0.011,1577.9,2460.2,1602.29,2616.52,3.6722,5.3234
341.623,14900,0.00165,0.010,1581.6,2458,1606.22,2613.71,3.6783,5.3171
342.158,15000,0.00166,0.010,1585.3,2455.8,1610.15,2610.86,3.6844,5.3108
342.690,15100,0.00166,0.010,1589,2453.5,1614.08,2607.99,3.6906,5.3045
343.220,15200,0.00167,0.010,1592.7,2451.2,1618.02,2605.09,3.6967,5.2981
343.747,15300,0.00167,0.010,1596.4,2448.9,1621.96,2602.16,3.7028,5.2917
344.270,15400,0.00168,0.010,1600.1,2446.5,1625.9,2599.21,3.7089,5.2853
344.792,15500,0.00168,0.010,1603.8,2444.1,1629.85,2596.22,3.715,5.2789
345.310,15600,0.00169,0.010,1607.5,2441.7,1633.8,2593.2,3.7212,5.2724
345.826,15700,0.00169,0.010,1611.2,2439.3,1637.76,2590.15,3.7273,5.2659
